,Unnamed: 0.1,Unnamed: 0,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
47,1917,182500,125429.0,-0.365135574665968,0.987329153463108,-0.193216064367284,-0.716785257298691,0.333244906255967,-0.690117130100927,0.539950873336895,0.386008345051828,-0.45765660834334,-0.469593904055198,0.347500704251846,0.913856503851352,0.102728737046523,0.59843539518475,-1.1227662937241,0.316992695292876,-0.609585151562034,-0.113562765199594,0.318651726277589,-0.0930121592216554,-0.17814411799556,-0.529883179849954,0.0868082402509634,-0.342515682193195,-0.448653443021234,0.14213838974536,0.116800711118932,0.013039394052594,10.0,0
2092,2242,149681,91727.0,1.94256168413662,-0.281414486713577,-0.153688839786407,0.790440508291384,-0.695280758074404,-0.675896093492661,-0.582518401726947,-0.208865998862032,2.26285135914072,-0.293340756255572,0.184308935374579,-2.07717227312052,2.15158806504177,1.31268264631536,0.0783914177376288,0.469529328842683,0.0402162434645071,0.360831582001151,-0.690542388236063,-0.160559554457233,0.0613531822241878,0.521974911572291,0.161565082138922,0.032715078138074,-0.311118395983223,0.310849616440703,-0.0431844686320608,-0.0441710476357526,37.1,0
1503,2249,52103,45278.0,-0.654043299497163,0.428191171865681,1.34361207474611,-1.89597615665226,0.400028399265725,-0.171177491442012,0.342759750667571,0.0243712745941066,-1.60222445851296,-0.651627137645222,-0.463377577071514,-0.641084183550998,1.24210607235074,-1.50383154608617,0.490989059274999,1.57677907352351,0.654700490487687,-1.3820320097947,-0.0691051241794614,0.233398935731889,-0.09626550057957,-0.447600117068057,-0.217935842985142,-0.856351984151294,0.332032840345722,-0.485950157042685,0.0518651870402441,0.0776134881928273,25.0,0
199,1077,141013,84080.0,1.05105974895008,0.0597112688748901,0.0597664360216777,0.287314149035205,0.621664778214789,1.46624695560777,-0.387585666512522,0.586815355395082,-0.1615308905798,-0.292485729304445,2.22880751519449,0.976032184063646,-0.277061981830566,0.0894268550815384,1.55083419139827,-0.476668497222614,0.851399220119072,-1.59184010704474,-1.33307074643559,-0.223076305952632,-0.142964499846388,-0.314511364345762,0.209325410407539,-1.39583437349749,-0.0981844052223411,0.227340812185313,0.0416288139492222,0.0015588686900611,0.99,0
2229,273,223535,143421.0,-0.142921861957344,1.12546096053528,-0.438516325365695,-0.675389645830618,0.842966979825833,-0.620281654364475,0.840295151019469,0.055664017325012,-0.079265445299561,-0.34758846391387,1.09609799732697,0.463278053909521,-0.40071510067333,-0.824247798899839,-0.900322616509836,0.483915971354271,0.170447826301769,0.257992091412161,-0.0143048865825358,0.127744934382279,-0.317449795893515,-0.74212993181125,0.133075114824004,0.64817887111266,-0.422194600279235,0.0932370712680062,0.326404919125414,0.131968304169747,2.28,0
2157,1206,90049,62847.0,0.878108298623622,-0.210700114603003,-0.297490049094466,0.80142665770136,0.882183290880305,1.60135019134438,0.0757835199991194,0.347286191452598,-0.0950611147888922,-0.252522040427987,-0.0661821190230567,0.654073941704128,0.772426596935211,0.352044793212925,2.01028689139884,-0.98902714785527,0.438438665814601,-1.88155230059889,-1.65010379924175,0.0413130264131116,0.174868941606908,0.459797148336595,-0.192885752357572,-1.77871351131425,0.462056050249173,-0.16266693132922,0.0652485126812094,0.0199684039069899,128.0,0
1131,1404,78607,57609.0,-1.91901646882846,0.817224044778362,0.319349885087299,-1.05856819638759,-0.0844380187797445,0.728057791000378,-0.307736792320819,1.42910345284495,-0.126205382953692,-0.886666370660423,-0.097455403924572,-0.315812296659432,-1.70789216825857,1.11835961123803,1.69833820772642,-0.511337746606542,1.05920812582122,-2.05230591555063,-2.11812381921102,-0.214092406819581,0.119845645654658,0.185882922394821,0.138513749908294,-0.958700248167363,-0.588130967817801,0.89967453363371,0.200760322285213,0.0343106913129986,50.0,0
820,1191,466,342.0,0.779819724468341,-0.41580793896227,0.0881846163193077,1.34806553735487,-0.0664145468311553,0.41404476291984,0.246646687085592,0.0726392646089507,-0.0519651388631917,-0.0596743739274567,0.965016137989867,1.41055894658334,0.426220645144702,0.175888702052084,-0.807010403008534,-0.431788192448934,-0.132438459866707,-0.404442445884294,-0.0185304902481418,0.252143260571026,0.0492830512786862,-0.0591957801697476,-0.288410800825589,-0.262644580694716,0.626104301563913,-0.331927839093358,0.0034734675893546,0.0366641929757805,197.63,0
681,1009,200316,133386.0,2.04432876364981,-0.0272380137947952,-3.32158348635347,-0.533073421434965,2.85521172252001,2.97649388479733,-0.177141820222626,0.70266216687678,0.425239707567696,-0.548641166482701,0.344202660941703,0.228074069024228,-0.356598262753609,-0.571605384392814,0.616458728563799,-0.191737027909731,0.6254223918079,-0.204155817647004,-0.138619421999224,-0.150200990996697,-0.199535639070028,-0.499614568842761,0.194611732579109,0.587438722775119,0.139462291483434,-0.394879509373719,0.0092854686696571,-0.037294286452864,2.88,0
1868,133,214095,139529.0,1.75902661563726,-0.723770952330246,-3.61491621976627,-0.553745536676223,2.78040392158806,2.98208735450658,0.339990425895044,0.512649387376947,0.200760024030072,-0.0643308444538012,-0.0825838422696822,0.365493470192833,-0.363656425797253,0.899465369630937,0.235465208403753,-0.941896703774147,-0.180723250895491,-0.656313506604793,-0.0191740070626589,0.151316195200144,0.233285455903345,0.40226296249227,-0.188520264113264,0.760040297099616,0.533515407595322,-0.0657708841092915,-0.0660742546534573,-0.0512093739155807,175.18,0
2314,2380,33110,37096.0,1.33958080207322,-1.18764291271941,0.867634176994881,-1.15852766153376,-2.04832061614102,-1.19905480508007,-0.988251974930751,-0.21983951925268,-1.76579365352968,1.38664360741567,0.0288385886242192,-0.728042159919852,0.329890916128199,-0.310444510280144,0.737030517790139,-0.329448812522418,0.62736293251004,-0.229584017479717,-0.45970342811801,-0.21641963174077,-0.296033959577845,-0.656812965714107,0.189812928532808,0.872335360332988,0.032753195320523,-0.449879045943133,0.0306906660796583,0.0463250688479412,78.0,0
1516,347,88312,62084.0,-0.4501194336804,0.34224998758876,0.777372229044131,-1.70103928911744,0.157910909094639,-0.9586284566376,0.696911204016995,-0.114918673649551,0.0883447200782022,-1.02583160934427,2.06369308343611,1.27925479476339,-0.0466740583843672,0.673121505968027,1.14652828020219,-1.23039611806511,0.332155535483743,-0.491913071830921,1.64902019672903,0.0433131170359335,-0.164815688637806,-0.495084353056168,0.0632128374571156,0.229592263869454,-0.227029747940917,-0.276933419717274,-0.10678298858733,0.0551457760554413,29.3,0
1412,815,43614,41578.0,-0.282113388701949,0.864607200422782,1.22373959908108,0.587250051041861,0.510069703701212,0.166786975070095,0.678755791327947,0.0697825205249007,-0.356525922345755,0.373711534396073,0.894443090336917,-0.510179522116363,-1.87261917058544,0.668917702211472,0.823584222040993,-0.333762719378827,-0.280932114094719,0.450097094365089,0.471118614140167,0.0745898416872662,0.0930371520464796,0.533319537648863,-0.20940663411829,-0.342954059369376,-0.342568370498673,-0.307078995340064,0.255215829045317,-0.0182291490753555,3.3,0
2134,34,55083,46770.0,-0.353043232999857,1.12254341358941,1.28957069464751,0.065720563327781,0.0271525079520667,-0.973942942133062,0.739223708940328,-0.0828244087965035,-0.418216380465015,-0.520486626169974,-0.187247969876334,-0.0062013685448495,0.25798588637795,-0.456209933822955,0.879033431874927,0.376923449865359,0.0003488912551204,-0.153541904697771,-0.0936451427200952,0.136190679027871,-0.258449211302896,-0.678307348047299,-0.0022241692248884,0.337362662914765,-0.153451589153161,0.0712033769732824,0.244425148566989,0.0990849312162562,8.99,0
411,935,279823,169108.0,1.90683517598406,-0.167665544370671,-2.13424053035285,0.0845718397309982,0.805089779800561,0.068648801362957,0.0944657279008616,-0.0404268521164305,0.652754630815238,-0.743651789914959,0.627122775023772,1.22616440361141,0.964147177927574,-1.49643512963885,-0.778274768537662,0.362196929370288,0.485486122563095,0.632193533467937,0.657751175739867,0.0851433818977528,-0.198655354367728,-0.47927463035415,0.0332827086887525,-0.293834092778553,0.0359617217707886,-0.0931664909161108,-0.0200696968089021,-0.0194814409329818,80.0,0
1565,2422,154684,102572.0,-28.7092292541793,22.0577289904909,-27.8558111336212,11.8450129100508,-18.9838125824286,6.47411462748849,-43.5572415712451,-41.0442609210741,-13.3201546920984,-24.5882624372475,3.48195180343701,-9.12834128617468,-3.00825547830858,0.796579962453559,-2.1022985205307,-5.66036644069929,-13.0327849564566,-5.39234917412895,-0.901040817847599,11.0590042933942,-22.7976039055519,8.31627543891357,5.46622995370963,0.0238542303884927,-1.52714472319428,-0.145225187134896,-5.68233823990698,-0.439133675051458,0.01,1
1655,814,163455,115951.0,-1.2383230471245,-0.281361499262397,-2.7220835402476,-0.996835170433801,5.62917393863419,1.60353960416563,0.104055866806152,0.761559913381625,-0.832259731124849,-1.67319288022113,0.535448880851361,-0.632913476959832,-0.658824447313049,-2.18352282154933,-0.022464576545509,0.173430207404144,2.05205871697333,0.620513224241964,-0.570488841517971,0.381862563017601,0.161067647910248,0.0435093999512276,-0.100059911559584,0.524189816548804,0.173017002902611,0.658379479065542,0.0579399736408761,0.232527186376789,0.76,0
965,1248,53591,46057.0,-1.3094413460044,1.78649494921925,-1.37107024042555,1.21433549160762,-0.336642221570741,-1.39011986486896,-1.7091091066305,0.667747590382643,-1.69980879955917,-3.84391103993778,2.96259879138962,-3.95604520140947,-1.53923191944683,-4.63463139323434,-0.248403490673103,-2.05855138409951,-5.63549400383391,-0.775271204300359,-0.23930965408033,0.253464129147281,0.533521286327158,-0.0221799534199139,-0.299555851230085,-0.226416167090146,0.364360460778096,-0.47510178544057,0.571426303828437,0.293425836896259,1.0,1
1966,71,77909,57274.0,1.13855520362628,-0.0822834194993045,0.122376580444004,0.0643138614731385,-0.523200275051543,-1.12189355127855,0.225315485034791,-0.14267832795322,-0.1989456612638,0.0367541509832294,1.56606115870705,0.506474459490625,-1.06966803435604,0.841566744307834,0.249554932629787,0.306490038160882,-0.320293621373435,-0.450558934825742,0.481597703443607,-0.0239627963009036,-0.357481337424432,-1.28994017340973,0.185811461943686,0.519265447114702,-0.0102568630438083,0.590089022273391,-0.121072582067803,0.0027959976189198,60.98,0
1089,1107,178560,123682.0,-0.826511926882932,1.60472557997577,-1.41873276072787,-1.29602910175896,0.856945974557587,-1.26554174574311,1.19283003900183,0.167793646775622,-0.328056171743521,0.0961551491920078,0.31147738013827,0.304190357543451,-0.903116462498052,1.20857859941539,-0.745219476993433,-0.315200525803222,-0.534526843518198,0.222849278154099,0.156243568542934,0.0301524318754067,0.251585237776927,0.893064671590194,-0.203220903735964,-0.393298427983057,-0.199225030967248,0.110426634270413,0.481443607908293,0.307094105814377,3.7,0
233,922,117140,74553.0,-1.45240572598793,-0.280488243717663,1.81468926088346,3.09311064900996,-0.569080086431105,2.01680276051703,1.42786290817319,0.414878182479155,-1.62017882745014,0.153751023886909,1.27724386798445,0.48904391257274,-0.128663386477877,0.216723738339549,0.0068048730593048,-0.78698131255165,0.713955645272666,-0.535174750180989,0.738514634075735,1.06176424393032,0.147497554467618,-0.227725377503494,0.900039186912646,-0.339627491299712,0.076844051470822,0.133102772237876,-0.0285867173709806,0.108790998682081,419.0,0
1379,2004,105998,69775.0,1.27884853114286,-1.39922999708514,0.573421900264244,-1.1256106399236,-1.7852165416478,-0.520996098646271,-1.00508786438546,-0.0366626024582521,-1.69766445226182,1.43605297966945,0.993411522867875,-0.0840149312674504,-0.177317761946665,-0.324407787928857,-1.27959523996953,-0.732068496021549,0.775100065357691,0.0678767686821897,0.367027032512738,-0.206871028889177,-0.2908833725982,-0.532557245154017,0.0104884416425548,0.520422634560856,0.310198342803661,-0.306902237643333,0.0194929204074096,0.0252581173908493,95.79,0
2389,1419,170594,120258.0,-0.448343210809686,-2.15494599552896,0.270417484620061,-2.59333231908438,0.470786746558482,-1.27906429341714,-1.35543560872009,0.170024410835804,-1.48040767472075,1.17310455361302,-0.17491891473532,-0.895311832213866,-0.750635908144536,-0.177165650338593,-1.55108494720294,0.0047189971621198,-0.201052247157608,0.802562367930802,-0.687457681028467,-0.239597245337687,0.208841569002376,0.637734968463596,0.523134781700855,-0.461206410920001,-1.82446241638507,-0.567772345231295,0.301462678607144,0.341259823824197,18.4,0
403,911,64460,51155.0,-11.2054613927303,7.91463349246877,-13.9877516388388,4.33334117975523,-8.48496952268505,-3.50656117309394,-8.93524303241605,7.70444915069923,-2.33658417970129,-5.92735916911943,2.47040101557896,-5.7885170305197,-0.391939257057427,-6.52746224116063,0.899859362283244,-3.84729284231041,-6.70063744821132,-2.49261610727828,0.469554313978012,0.860911741764656,0.942593331002491,-0.987848114682141,-0.279446305433771,-0.0272992246723051,0.644344195524188,-0.263077923082484,1.08402252771111,0.211933356664813,99.99,1
1172,1677,99151,66991.0,0.732091010226856,-1.84831575567116,0.954353930523008,-0.0734076524692661,-1.99657111881179,0.0073711706848351,-0.915851759804701,0.179324182457146,0.301003330817322,0.250247458811692,-0.543536312055804,-0.824641008802752,-1.46776565622984,-0.507378454803176,-0.253742390771866,0.457428790501341,1.18259020207415,-1.85891758598835,0.353134239310899,0.481104478710863,0.204124106620957,0.088959043079083,-0.152935855598219,0.403270749150782,0.113327892663369,-0.259479284624416,0.0082728892601459,0.0707407753791379,290.24,0
79,480,72495,54737.0,-0.976055836864591,-0.0385679745627036,2.6943268053388,0.494941625756962,-0.335586818220858,1.4639959595138,-0.246714455246028,0.416709120936088,1.43232625096411,-0.431023263103629,-0.175794674212144,0.545361247481042,-1.40085425279968,-1.10063683368144,-2.55404639717292,-0.395373458135568,-0.124043342220438,0.104485773566303,-0.320660196401514,-0.349996922844627,0.041671232887135,0.697223250976866,-0.293676268706722,-0.282128901325917,-0.348728746886172,-0.461486216222434,-0.133753203054919,-0.0912600908887365,54.4,0
2053,1374,266718,162462.0,0.134445072232052,0.953010953212476,-0.620290533130995,-0.793248693806184,1.24517086831132,-0.112709899135055,0.843790178867173,0.105176782934924,-0.248140647695673,-0.670124373882433,0.538862178516841,0.323888427287802,-0.144181578417043,-0.816493302187389,-0.834769003815277,0.637926194153204,-0.0195485555150011,0.390066239347624,0.197093560501792,0.0331576303054887,-0.321708935108633,-0.812906572226138,0.0259594864779046,-0.0764698142074968,-0.397642016444367,0.134493976225203,0.219640310540331,0.0677116446665652,4.56,0
278,921,39183,39729.0,-0.964567282813312,-1.64354066791439,-0.187726849232163,1.15825311047012,-2.45833564593802,0.852221660377025,2.78516254594393,-0.30360853861401,0.94000553101046,-1.96530880945923,0.159743522312315,-0.490697387341298,-1.1819769933833,-1.95887596969497,1.15274328622613,-1.34126935794233,2.49832484974359,0.777831088916474,1.4060448737262,1.78444933498197,0.447180121733859,0.536203895046365,1.63406050110051,0.203838849073356,0.218748854725954,-0.221885828382479,-0.308554718022245,-0.164500017914328,776.83,1
1305,2395,128199,78632.0,1.05921709915954,-0.275948006493049,0.996295448127554,1.578609723197,-1.0137181939026,-0.0346174121240425,-0.534353006736016,0.295168517773005,0.95693315529077,0.0166186401839766,0.40461578176746,0.0799304963087463,-2.67892913682777,0.265111145925536,-1.4091935559577,-0.27697449149918,0.120806168030873,0.283257851184326,0.323896041844507,-0.26987787800959,-0.06115263482318,-0.0405035075667468,-0.0793472271352007,0.495076068482285,0.540823131709057,-0.311833720574501,0.0334268747498126,0.0166861863286261,30.75,0
1600,587,272376,165054.0,-0.568532791859557,0.268262011702832,1.25377793129936,-2.14167815947631,-0.761453898626766,-0.426625882750345,-0.467157675296024,0.424117552395421,-0.884852330535173,-0.531538958725156,-0.850447851170828,0.0702233837497183,1.33700838528144,-0.712418158939373,-0.863086826645588,1.3176110999283,0.0664411579774223,-1.08828853475985,-0.395395515946941,-0.0552943860785381,0.585139236990088,1.6341436974309,-0.202039213653451,1.2321716697814,-0.168533956531403,-0.171953548745297,0.0428217471930358,0.109922618838012,1.93,0
327,581,269355,163636.0,1.99064550839856,-0.165456894597521,-0.259231371827918,0.322952604932901,-0.569708593667533,-0.729684591606782,-0.371395340694952,-0.151134019880375,1.13322324886691,-0.270593358973708,-0.455184795948898,1.19259758123304,1.33917854658208,-0.171052893027597,0.974155036801473,0.103345465028008,-0.67206131673015,-0.231852587504342,-0.227267748137942,-0.172553864656378,-0.0983225752071796,-0.0737805959361202,0.345422124619826,-0.0381114566741037,-0.339683822769814,-0.925197829918768,0.0708252366223923,-0.0247758713237618,1.0,0
2113,703,10956,18825.0,-0.61311886167283,-3.1884796036428,0.28524827249003,1.11686679483359,-1.58558014222371,1.26094775107756,0.127821004496251,0.208862055337816,2.131531816077,-1.07143847276214,2.20648056745701,-1.34309791321747,1.10146295291191,1.4391680434416,-1.10867161481278,-0.364626419336344,1.22622700753402,-0.528261033787897,-0.517734098289263,1.56871546068994,0.248474360940742,-0.76216168799639,-0.624593378450289,-0.247836525273301,-0.400873038099291,0.82250567811863,-0.197711686604239,0.142979340035817,883.54,0
478,1481,229844,146074.0,2.11897082696302,-1.04851074723168,-2.35209150815837,-1.47171047236555,1.67174358879918,3.5006755885082,-1.11303816211375,0.827489783390895,-0.455216587463662,0.882711111601191,-0.282083595805109,0.0383295290145661,0.158887568314435,0.196904076062115,0.492591270567469,-1.55071518494461,-0.182031071997064,0.731425019616557,-0.916314854349082,-0.508120264943432,-0.384757068082514,-0.626331941164839,0.317244250698093,0.701444495606759,-0.281672347700981,0.576632494166689,-0.0251714965423127,-0.0600368703260758,20.0,0
1550,2054,18478,29536.0,1.13896051486876,-0.181409275423362,0.502837131400362,0.590372473022611,-0.527725166414664,-0.15445695634712,-0.224266905627514,0.0908772279884376,0.388851495359333,-0.0540828293479681,0.672029583588154,0.776137979607305,-0.600940392774818,0.17238637292602,-0.740605371341753,0.143253847127291,-0.326607069115614,-0.0718417104058399,0.660115619435949,-0.0544004027239271,-0.25777959904391,-0.718098379867014,0.0047098715323162,0.0250645711617763,0.296193749688247,0.287005284395813,-0.0379446068992661,0.007004011281058,42.01,0
1153,2484,53378,45946.0,-2.01293878168473,1.63834689492462,0.0413312290838636,-1.27328315591291,-0.971181073304496,-0.754506906438173,-0.568181879074763,1.38620377318564,-0.432341276270926,-0.636350146256764,1.17541795693739,1.10201385487081,-0.359918204808183,1.14324402858936,-0.112464720391929,0.683411760134043,-0.0332609783315843,-0.339361317784366,-0.880499643659652,-0.347040457860408,0.123206486317948,0.0402428159291893,0.248554098620888,0.245289019357719,-0.230479977351487,0.760067808183296,-0.310989009688686,-0.0781490496971875,7.68,0
2285,436,238397,149651.0,2.33607509000829,-1.20056093182456,-1.30012966927059,-1.54407791791254,-1.14559218597472,-1.3940819828739,-0.740896130060852,-0.429037895594938,-1.52723286449895,1.70002908817186,-0.931113434363913,-1.11982263663259,0.122737544787141,-0.0504006329493927,0.215194370281433,-0.602192167542053,0.420598429292485,0.0905525358426042,-0.329786796995458,-0.462190274187096,0.0658879224778716,0.666428650424732,0.0706058426985033,0.0290224203159352,0.0829412957265936,0.0704248495086886,-0.0156021216434397,-0.0616363600817065,15.0,0
729,2175,237426,149236.0,-1.37097577264543,-0.0254646126717458,-2.77490691587532,2.65053018469314,4.5113092908958,-3.28934368164807,-0.118841441826044,-0.0142794452575209,-0.932772843574534,-2.63744174460075,2.85877650156878,-0.553179939159781,-0.758491998019469,-6.45502910306118,-0.154020882316443,1.32383297549701,5.5802092523309,3.29368759380439,-0.13769358207354,0.701291826581395,-0.0480610880626297,-0.59935003028155,0.0721929949962486,-0.600351420040195,0.371330623587411,-0.370950985387369,0.0119702494393591,0.145895338821258,1.0,1
2120,216,267070,162599.0,1.97246249465977,0.315824317285821,-1.4702822123614,0.82581634733973,-0.073522745543674,-2.04917867279544,0.557698431284847,-0.51530705162507,0.417260721187273,-0.591180088681851,0.491215206699707,0.865455160788462,0.318458539516016,-0.845754459678837,0.0593022616284956,-0.410070476856302,0.998736831292286,-0.453940742554343,-0.358881592716989,-0.190983772333274,-0.123826118220635,-0.160041542698879,0.247171335733164,0.836024634877389,0.0015022982783798,-0.476566044285177,-0.0065879097362721,-0.0181612812986462,14.66,0
753,1229,163937,116336.0,2.32293571190932,-1.39505658862917,-1.00935222044273,-1.73224887753612,-0.912662741958231,0.0059215827086298,-1.27378866401443,-0.0968031025003965,-1.10732298415747,1.51743585059714,-1.49837174039794,-0.635137300371081,1.31766236590946,-0.738765537159067,-0.0082218969941286,-0.301522946437859,0.178435481933502,0.0964309486504116,-0.0204511691433022,-0.338771849381698,-0.179866854462957,0.0165738991877365,0.204000349898606,0.0235164307259976,-0.162556785986769,-0.166280840186168,0.0280870459943428,-0.042936229230953,18.8,0
968,638,126528,78024.0,1.16138634596524,-0.407485335937317,0.913650081888257,-0.896971732599536,-0.91438726836933,-0.0152461694096642,-0.715729048792285,0.221105701655893,1.47408822388469,-0.971404099464678,1.57378067589909,1.8094547451208,0.410288723744763,-0.0345261980348632,0.762896622395212,-0.563794291470393,-0.149965003235724,0.166917134765862,0.484423921076386,-0.110755457092216,0.0731879346404238,0.486138653289353,-0.0255981857744634,0.0571063555353833,0.416411665900994,-0.676030044818161,0.109940204436848,0.0228708795928559,1.0,0
2223,411,107751,70596.0,1.32098673842539,-0.529304332609064,0.306600120742884,-0.628121761467451,-1.0826016165728,-0.938364557716775,-0.424556715510903,-0.134377614306184,-1.14845744542428,0.872730491194365,1.30776309469436,0.362907040038921,-0.23698133973384,0.447492617274977,0.1775896172146,-1.1725905177389,-0.167829512197636,1.35429768624902,-0.547645309980009,-0.470837894485525,-0.318507567934086,-0.518980590404651,0.050822556168412,0.567449342463126,0.199208301500578,1.00988473762372,-0.0745488706588747,-0.001810247614341,21.95,0
1862,151,142719,84899.0,-0.405648724756919,0.995552786767204,1.14026906092747,-0.176567357786043,0.396048327160764,-0.0068503104867992,0.505038334446544,0.253458734818247,-0.581910542770246,-0.376958854897115,1.35328750249892,0.393806394379669,-0.290233840293587,-0.152091419339679,0.508971453219849,0.399414300890476,-0.0627011401721619,0.0596411688753721,-0.0341110126134454,0.0830068248944121,-0.209537784883376,-0.552385934182793,-0.0313130140956867,-0.369522958914394,-0.231498782965856,0.105649313032543,0.255129075767607,0.0806650095218666,4.47,0
1207,485,92418,63925.0,-0.19122809768795,-0.356365636366471,1.37078099830008,-1.52642761431427,-0.552394830993362,-1.16422916643596,-0.314120099295921,-0.0404173290001775,-0.757616788511954,0.185040094764468,-0.715315590224268,-1.07417854327187,-0.311543351760537,-0.339008083749015,0.254526875281004,1.5137265304298,-0.166954984723482,-0.849136968697998,-0.275869680384629,0.0576290545287899,0.512163038539028,1.28016435451551,0.115256330562848,0.384391115941696,-1.0532042455987,-0.449318314058014,0.22682741844082,0.24285895434304,17.6,0
1197,2436,100696,67594.0,0.169931931777277,-0.673362095399416,0.162905022733982,-1.67771347232188,1.16240831722295,4.54095854684407,-0.900278916449959,-0.006959178732128,2.18842219408692,3.00895626042713,-0.463484619707616,-0.819499595837304,-0.0756954632778008,-2.83321064367361,-0.946707997392834,0.169581833074512,-0.0831670702271885,-0.972347797751052,1.77663859024141,0.720787934540912,-0.097671310589288,0.907400068488862,0.0925618229552448,1.04699946684198,-0.750961951621927,-0.341933825793731,-1.08471862316374,-1.05836400999802,25.0,0
774,447,202727,134462.0,2.28633311572499,-1.17318995399506,-2.18903579546592,-1.76054712846136,-0.364721267050822,-0.994091371525619,-0.324877416090249,-0.345975891986673,-2.17176275765022,1.90810365496331,0.78947849825285,-0.740819816560791,-0.632427564321454,0.595841047945883,-0.735889815775196,-0.872138935582666,0.457559867347495,0.180677028056149,0.107937084632044,-0.426762125111742,0.0461292009080677,0.443626271931473,0.0328190460218231,0.701921067017755,0.268320419362273,0.0311384673566056,-0.0697816072525389,-0.0765357601889739,42.0,0
630,2344,258883,158864.0,-0.393165694514744,0.146185807014235,1.0873324802008,-0.79533905651063,-0.174434705569738,-0.587434869639075,0.837640474584959,-0.0115029433219602,0.511546800191242,-1.14025909300684,-1.04014027920826,0.0685072984054266,-0.305734904323934,-0.0687873798457384,-0.0400079446382254,0.36496947308786,-0.777935297679524,-0.218796231491367,-0.874327324351916,-0.00415779735465,-0.0885411957105502,-0.453689053544257,0.34503645802516,-0.0962447736493524,-0.438990091871699,-0.799043799773766,0.0410870754855254,0.0693312706959517,113.97,0
990,2289,48246,43562.0,1.37972093007177,-0.539836506377888,-0.25735088671129,-0.878406430701767,-0.159116229006485,0.181561295512165,-0.418319277131879,0.0059236603618201,-1.0534678943882,0.686821207253955,0.787853020803085,0.321216961220865,0.627843623536632,-0.13806159895506,-0.683718651695678,0.642802512418369,0.316169552873245,-1.41778707704973,1.05019959886073,0.107535890273017,0.187734122644101,0.608195279249657,-0.265003059187899,-0.740214662837617,0.812254454084095,-0.0042975698080747,0.0043923108148295,-0.0152423546509686,20.0,0
33,496,62064,50108.0,1.13112238681788,-0.203404596628289,1.13344033952966,1.16380728118929,-0.898120241823283,0.279632410015423,-0.773548676440098,0.346659447012506,0.88707902647277,0.0123550165103067,0.34847091219194,0.244510784403475,-1.52744569886587,0.122483096408494,-0.329235564201944,0.443729026331238,-0.532382030607021,0.730121623220076,0.214013032082616,-0.209172686916332,-0.049924927954152,-0.0483440938147061,-0.0400198388182838,-0.033827195656738,0.377242871409897,-0.400934008169431,0.0580663546434749,0.0215901866095337,9.99,0
1744,110,82995,59645.0,-1.60186173403276,1.57624649212248,1.68899413943143,1.11507189421631,0.773073839581163,-0.317513580983721,2.60861769774454,-1.49449721744211,-0.458999024976406,1.75848094615554,-0.371823218523021,-1.11684791346425,-0.718104843591985,-0.722401659910838,-0.0899105310062876,0.133169043116093,-1.17279008937053,-0.546825559734388,-1.31592317427904,-0.29878609674984,-0.121558283506159,0.0429202358244856,-0.619541762822845,0.385464051172664,0.510382533369084,-0.236478288844374,-1.81567821956067,-0.785902817522446,117.81,0
1833,636,10950,18811.0,-0.800142151430676,0.543346492517082,2.64208297049469,-1.78383911479229,-0.191679755198904,-0.154101744581675,0.404929971511426,-0.185349644961339,2.52499224269276,-1.99583503056535,0.728798275366143,-1.73841606972379,2.11199262389829,0.780049447934324,0.153070073325563,-0.732350337195939,0.491032997645175,-0.017429566145463,-0.518968751997947,-0.0897536290908615,-0.111195713276266,0.264762579840971,-0.355587753529136,0.045581437402504,0.400275998981675,-0.827294763227842,-0.191755093109746,-0.160016029586452,11.85,0
1721,973,211792,138575.0,-1.84840382933535,2.06481478779593,-0.795080561429671,-1.11348503636142,0.0154840358895927,-0.518680108944443,0.317889254637043,-0.44742145572863,1.12155861858297,1.69785094094741,0.360404193447375,0.175668406266954,-1.41587714211194,0.28640878343083,-0.810363398556186,0.129417906432694,-0.568271839743982,-0.134537212350862,0.0690917342153051,0.445875796668346,0.329420531860433,-0.990360303626408,0.234422993157597,-0.479259114474678,-0.210669957636901,0.15819964445962,0.603570225142586,0.200320111352742,8.94,0
2216,2094,263080,160791.0,2.13238602134104,0.705607819703042,-3.53075873641584,0.514779310643757,1.52717469821568,-1.71626826866624,1.13279092955315,-0.574214355395823,0.128903890816348,-1.00080505203989,-0.191190536963042,-0.323794189703165,-0.572455950927237,-1.42206385294204,0.314684199046673,-0.387162054366978,1.73474160368315,0.610975987993976,-0.221267207742386,-0.211167179112658,0.163739121720823,0.703910440133969,-0.24507615703343,0.460049173768465,0.920280992581626,-0.216585741807507,-0.026218563758315,-0.0250012963633226,1.0,1
437,2198,38515,39421.0,1.29353615772943,0.40982355786675,-0.818266350964687,0.539690145935441,0.370619462263649,-0.652409987404493,0.165252840327249,-0.0250721524419216,-0.11569468202966,-0.379203729301063,0.793856533644337,-0.527004834368447,-1.61789591711236,-0.544408780809254,0.475270232134441,0.972021593537818,0.356656859781556,1.10313242938702,0.288494519672638,-0.143629949821157,-0.159463888225129,-0.514860938706614,-0.174287954569271,-0.628353556415101,0.596549561248884,0.407998696706286,-0.0495193936166782,0.0145859081337404,0.76,0
